"","issue_d","loan_amnt","term","int_rate","grade","sub_grade","emp_length","home_ownership","annual_inc","installment","delinq_2yrs","application_type","loan_status"
"236",2015-06-01,16000,5,21.99,"F","F1",1,"RENT",40000,0.132546,0,"INDIVIDUAL",0
"237",2015-06-01,14975,5,21.99,"F","F1",10,"OWN",90000,0.0551346666666667,0,"INDIVIDUAL",0
"238",2015-06-01,15000,3,10.99,"B","B4",7,"MORTGAGE",43000,0.137026046511628,0,"INDIVIDUAL",0
"239",2015-06-01,35000,3,7.26,"A","A4",1,"MORTGAGE",85000,0.153158117647059,0,"INDIVIDUAL",0
"240",2015-06-01,9350,3,18.55,"E","E2",7,"OWN",27000,0.151386666666667,1,"INDIVIDUAL",0
"241",2015-06-01,7325,3,17.86,"D","D5",7,"RENT",36500,0.0868964383561644,0,"INDIVIDUAL",0
"242",2015-06-01,10250,5,24.99,"F","F4",10,"RENT",32100,0.112448598130841,0,"INDIVIDUAL",0
"243",2015-06-01,19725,3,18.25,"E","E1",10,"MORTGAGE",86500,0.0992726011560694,3,"INDIVIDUAL",0
"244",2015-06-01,15000,5,13.33,"C","C3",6,"MORTGAGE",98000,0.0421028571428571,0,"INDIVIDUAL",0
"245",2015-06-01,25000,5,15.61,"D","D1",0,"MORTGAGE",90000,0.080372,0,"INDIVIDUAL",0
"246",2015-06-01,11525,3,8.18,"B","B1",10,"MORTGAGE",72000,0.0603516666666667,1,"INDIVIDUAL",0
"247",2015-06-01,14400,3,16.55,"D","D2",0,"RENT",65000,0.0941889230769231,0,"INDIVIDUAL",0
"248",2015-06-01,2400,3,16.99,"D","D3",7,"RENT",46000,0.02232,0,"INDIVIDUAL",0
"249",2015-06-01,7225,3,15.61,"D","D1",1,"RENT",42000,0.07218,3,"INDIVIDUAL",0
"250",2015-06-01,5575,3,16.55,"D","D2",5,"OWN",30000,0.079008,0,"INDIVIDUAL",0
"251",2015-06-01,35000,3,19.99,"E","E4",1,"RENT",120000,0.130055,0,"INDIVIDUAL",0
"252",2015-06-01,12000,5,12.29,"C","C1",8,"MORTGAGE",30000,0.10748,0,"INDIVIDUAL",0
"253",2015-06-01,26150,5,16.99,"D","D3",8,"RENT",64136,0.121571660222028,1,"INDIVIDUAL",0
"254",2015-06-01,20000,5,19.99,"E","E4",5,"OWN",70000,0.0908177142857143,0,"INDIVIDUAL",0
"255",2015-06-01,16200,3,16.99,"D","D3",10,"MORTGAGE",45000,0.154,0,"INDIVIDUAL",0
"256",2015-06-01,10000,5,16.99,"D","D3",3,"RENT",32000,0.09318,0,"INDIVIDUAL",0
"257",2015-06-01,15500,5,23.99,"F","F3",2,"RENT",57000,0.0938568421052632,0,"INDIVIDUAL",0
"258",2015-06-01,35000,3,7.89,"A","A5",5,"OWN",1300000,0.0101076923076923,0,"INDIVIDUAL",0
"259",2015-06-01,11200,3,8.18,"B","B1",3,"RENT",44376,0.0951595457003786,0,"INDIVIDUAL",0
"260",2015-06-01,20000,3,12.29,"C","C1",5,"RENT",52000,0.153936923076923,1,"INDIVIDUAL",0
"261",2015-06-01,20000,5,14.65,"C","C5",1,"RENT",140000,0.0404691428571429,0,"INDIVIDUAL",0
"262",2015-06-01,11200,5,16.99,"D","D3",10,"MORTGAGE",89000,0.0375222471910112,1,"INDIVIDUAL",0
"263",2015-06-01,21000,5,16.55,"D","D2",10,"RENT",48600,0.127614814814815,0,"INDIVIDUAL",0
"264",2015-06-01,14525,3,23.99,"F","F3",10,"MORTGAGE",45000,0.151944,2,"INDIVIDUAL",0
"265",2015-06-01,4500,3,12.29,"C","C1",3,"MORTGAGE",1e+05,0.0180108,0,"INDIVIDUAL",0
"266",2015-06-01,19650,3,16.55,"D","D2",10,"RENT",60000,0.139238,0,"INDIVIDUAL",0
"267",2015-06-01,33000,5,10.99,"B","B4",10,"RENT",220000,0.0391276363636364,0,"INDIVIDUAL",0
"268",2015-06-01,8000,3,6.24,"A","A2",7,"RENT",61000,0.0480491803278689,0,"INDIVIDUAL",0
"269",2015-06-01,30000,3,17.57,"D","D4",4,"OWN",73000,0.177225205479452,0,"INDIVIDUAL",0
"270",2015-06-01,35000,5,23.99,"F","F3",1,"OWN",110000,0.109819636363636,0,"INDIVIDUAL",0
"271",2015-06-01,10000,3,14.65,"C","C5",10,"OWN",40000,0.103485,0,"INDIVIDUAL",0
"272",2015-06-01,3675,3,21.99,"F","F1",0,"RENT",51000,0.0330211764705882,1,"INDIVIDUAL",0
"273",2015-06-01,35000,3,17.86,"D","D5",10,"MORTGAGE",108000,0.14032,0,"INDIVIDUAL",0
"274",2015-06-01,5000,3,16.99,"D","D3",0,"RENT",19320,0.110708074534161,1,"INDIVIDUAL",0
"275",2015-06-01,35000,3,26.77,"G","G1",8,"RENT",130000,0.131498769230769,0,"INDIVIDUAL",0
"276",2015-06-01,10200,5,14.65,"C","C5",2,"RENT",50000,0.0577896,3,"INDIVIDUAL",0
"277",2015-06-01,25000,3,19.99,"E","E4",1,"MORTGAGE",1e+05,0.1114764,0,"INDIVIDUAL",0
"278",2015-06-01,24825,3,16.99,"D","D3",10,"MORTGAGE",92000,0.115429565217391,1,"INDIVIDUAL",0
"279",2015-06-01,11200,3,18.25,"E","E1",2,"RENT",33000,0.147752727272727,0,"INDIVIDUAL",0
"280",2015-06-01,14000,5,12.69,"C","C2",10,"RENT",86000,0.0441390697674419,0,"INDIVIDUAL",0
"281",2015-06-01,20000,3,10.99,"B","B4",10,"MORTGAGE",75000,0.1047488,0,"INDIVIDUAL",0
"282",2015-06-01,5000,3,12.29,"C","C1",3,"MORTGAGE",39000,0.0513138461538462,0,"INDIVIDUAL",0
"283",2015-06-01,15175,5,14.65,"C","C5",10,"MORTGAGE",55000,0.0781614545454545,0,"INDIVIDUAL",0
"284",2015-06-01,7200,3,17.57,"D","D4",3,"RENT",80000,0.0388125,0,"INDIVIDUAL",0
"285",2015-06-01,7500,3,12.69,"C","C2",10,"MORTGAGE",60000,0.050318,0,"INDIVIDUAL",0
"286",2015-06-01,5000,3,12.69,"C","C2",2,"OWN",48000,0.0419325,0,"INDIVIDUAL",0
"287",2015-06-01,35000,3,15.61,"D","D1",8,"MORTGAGE",104000,0.141204230769231,0,"INDIVIDUAL",0
"288",2015-05-01,8175,3,17.57,"D","D4",1,"RENT",60000,0.058758,0,"INDIVIDUAL",0
"289",2015-05-01,12600,5,17.86,"D","D5",8,"MORTGAGE",105000,0.0364571428571429,0,"INDIVIDUAL",0
"290",2015-05-01,8800,3,16.55,"D","D2",0,"RENT",50000,0.0748272,0,"INDIVIDUAL",0
"291",2015-05-01,13000,5,16.55,"D","D2",10,"MORTGAGE",51400,0.0746964980544747,1,"INDIVIDUAL",0
"292",2015-05-01,3925,3,16.55,"D","D2",5,"MORTGAGE",40000,0.041718,0,"INDIVIDUAL",0
"293",2015-05-01,14800,5,19.19,"E","E3",3,"MORTGAGE",55000,0.0841025454545455,1,"INDIVIDUAL",0
"294",2015-05-01,35000,5,21.99,"F","F1",3,"RENT",250000,0.04639056,0,"INDIVIDUAL",0
"295",2015-05-01,14700,5,16.55,"D","D2",1,"RENT",35000,0.124042285714286,0,"INDIVIDUAL",0
"296",2015-05-01,4800,3,18.55,"E","E2",8,"RENT",36000,0.0582866666666667,0,"INDIVIDUAL",0
"297",2015-05-01,20000,5,17.57,"D","D4",3,"OWN",140000,0.0431322857142857,4,"INDIVIDUAL",0
"298",2015-05-01,20000,5,13.33,"C","C3",3,"RENT",77000,0.0714467532467532,1,"INDIVIDUAL",0
"299",2015-05-01,10000,3,15.61,"D","D1",4,"MORTGAGE",80000,0.0524475,0,"INDIVIDUAL",0
"300",2015-05-01,12000,5,19.99,"E","E4",10,"MORTGAGE",30000,0.127144,0,"INDIVIDUAL",0
"301",2015-05-01,16000,3,9.99,"B","B3",4,"MORTGAGE",45000,0.137653333333333,0,"INDIVIDUAL",0
"302",2015-05-01,8000,3,16.55,"D","D2",3,"RENT",40000,0.085032,0,"INDIVIDUAL",0
"303",2015-05-01,8000,3,14.65,"C","C5",2,"RENT",1e+05,0.0331152,12,"INDIVIDUAL",0
"304",2015-05-01,21100,3,19.19,"E","E3",3,"RENT",48000,0.19387,0,"INDIVIDUAL",0
"305",2015-05-01,10000,3,11.53,"B","B5",3,"RENT",56000,0.070695,0,"INDIVIDUAL",0
"306",2015-05-01,8400,3,14.65,"C","C5",4,"RENT",65000,0.0534941538461538,1,"INDIVIDUAL",0
"307",2015-05-01,24200,5,17.86,"D","D5",10,"OWN",55000,0.133675636363636,0,"INDIVIDUAL",0
"308",2015-05-01,8000,3,17.57,"D","D4",7,"RENT",35000,0.0985714285714286,0,"INDIVIDUAL",0
"309",2015-05-01,20000,3,17.86,"D","D5",10,"MORTGAGE",103000,0.0840757281553398,1,"INDIVIDUAL",0
"310",2015-05-01,10000,3,13.99,"C","C4",4,"RENT",53000,0.0773728301886793,0,"INDIVIDUAL",0
"311",2015-05-01,16000,3,7.89,"A","A5",6,"MORTGAGE",84000,0.0715114285714286,0,"INDIVIDUAL",0
"312",2015-05-01,12500,5,22.99,"F","F2",2,"RENT",25000,0.1691088,0,"INDIVIDUAL",0
"313",2015-05-01,12025,3,16.99,"D","D3",5,"RENT",90000,0.057156,0,"INDIVIDUAL",0
"314",2015-05-01,12600,5,21.99,"F","F1",3,"RENT",35000,0.119290285714286,0,"INDIVIDUAL",0
"315",2015-05-01,9000,3,8.18,"B","B1",10,"OWN",29000,0.117012413793103,4,"INDIVIDUAL",0
"316",2015-05-01,12000,3,13.99,"C","C4",3,"MORTGAGE",63000,0.0781104761904762,0,"INDIVIDUAL",0
"317",2015-05-01,10000,3,16.55,"D","D2",2,"RENT",35000,0.121474285714286,0,"INDIVIDUAL",0
"318",2015-05-01,8000,3,12.29,"C","C1",2,"RENT",50000,0.0640392,1,"INDIVIDUAL",0
"319",2015-05-01,15000,5,9.99,"B","B3",5,"MORTGAGE",55000,0.0695214545454545,0,"INDIVIDUAL",0
"320",2015-05-01,13200,5,16.99,"D","D3",7,"MORTGAGE",30000,0.131196,1,"INDIVIDUAL",0
"321",2015-05-01,13725,3,12.69,"C","C2",1,"RENT",37440,0.147567307692308,0,"INDIVIDUAL",0
"322",2015-05-01,8000,3,9.17,"B","B2",10,"OWN",90000,0.0340053333333333,0,"INDIVIDUAL",0
"323",2015-05-01,35000,5,16.99,"D","D3",4,"MORTGAGE",132135,0.0789792257918038,0,"INDIVIDUAL",0
"324",2015-05-01,28500,5,23.99,"F","F3",7,"OWN",65000,0.151334769230769,0,"INDIVIDUAL",0
"325",2015-05-01,23925,5,25.78,"F","F5",1,"RENT",57000,0.150151578947368,0,"INDIVIDUAL",0
"326",2015-05-01,20325,3,19.19,"E","E3",7,"MORTGAGE",56500,0.158652743362832,0,"INDIVIDUAL",0
"327",2015-05-01,12600,5,16.55,"D","D2",4,"RENT",30000,0.124044,0,"INDIVIDUAL",0
"328",2015-05-01,3000,3,12.69,"C","C2",10,"RENT",61119.5,0.019759323947349,0,"INDIVIDUAL",0
"329",2015-05-01,2950,3,18.25,"E","E1",1,"RENT",44000,0.0291872727272727,0,"INDIVIDUAL",0
"330",2015-05-01,10000,5,22.99,"F","F2",0,"MORTGAGE",61000,0.0554459016393443,0,"INDIVIDUAL",0
"331",2015-05-01,19575,5,24.99,"F","F4",10,"RENT",62500,0.11029248,0,"INDIVIDUAL",0
"332",2015-05-01,35000,3,18.55,"E","E2",0,"RENT",140000,0.109287428571429,0,"INDIVIDUAL",0
"333",2015-05-01,15000,3,16.99,"D","D3",10,"RENT",50000,0.1283328,0,"INDIVIDUAL",0
"334",2015-05-01,4500,3,14.65,"C","C5",0,"RENT",81000,0.022997037037037,1,"INDIVIDUAL",0
"335",2015-05-01,3000,3,9.99,"B","B3",0,"RENT",43000,0.0270111627906977,0,"INDIVIDUAL",0
"336",2015-05-01,3000,3,14.65,"C","C5",4,"MORTGAGE",55000,0.0225796363636364,0,"INDIVIDUAL",0
"337",2015-05-01,17000,3,16.55,"D","D2",4,"RENT",50000,0.144552,0,"INDIVIDUAL",0
"338",2015-05-01,10250,5,18.55,"E","E2",3,"MORTGAGE",35000,0.0902948571428571,0,"INDIVIDUAL",0
"339",2015-05-01,16950,5,22.99,"F","F2",10,"MORTGAGE",65000,0.0881981538461538,0,"INDIVIDUAL",0
"340",2015-05-01,19800,5,21.99,"F","F1",9,"OWN",55000,0.119290909090909,0,"INDIVIDUAL",0
"341",2015-05-01,23650,3,16.99,"D","D3",6,"RENT",60000,0.168614,1,"INDIVIDUAL",0
"342",2015-05-01,10000,3,7.89,"A","A5",5,"MORTGAGE",101000,0.0371714851485149,2,"INDIVIDUAL",0
"343",2015-05-01,12000,3,10.99,"B","B4",8,"OWN",40000,0.117843,0,"INDIVIDUAL",0
"344",2015-05-01,7025,3,13.99,"C","C4",10,"OWN",50000,0.0576168,0,"INDIVIDUAL",0
"345",2015-05-01,5600,3,12.29,"C","C1",10,"MORTGAGE",68000,0.0329611764705882,0,"INDIVIDUAL",0
"346",2015-05-01,9600,3,13.33,"C","C3",1,"MORTGAGE",57000,0.0684189473684211,3,"INDIVIDUAL",0
"347",2015-05-01,24000,5,13.99,"C","C4",2,"MORTGAGE",268000,0.0249994029850746,1,"INDIVIDUAL",0
"348",2015-05-01,20000,5,17.57,"D","D4",10,"RENT",58000,0.104112413793103,0,"INDIVIDUAL",0
"349",2015-05-01,18000,3,13.33,"C","C3",10,"MORTGAGE",56000,0.130577142857143,0,"INDIVIDUAL",0
"350",2015-05-01,22225,5,24.99,"F","F4",7,"MORTGAGE",121000,0.0646819834710744,3,"INDIVIDUAL",0
"351",2015-05-01,35000,5,12.29,"C","C1",10,"OWN",72000,0.130616666666667,0,"INDIVIDUAL",0
"352",2015-05-01,21400,5,28.49,"G","G4",2,"RENT",51000,0.158270588235294,0,"INDIVIDUAL",0
"353",2015-05-01,24325,5,22.99,"F","F2",8,"RENT",80000,0.10284,0,"INDIVIDUAL",0
"354",2015-05-01,19000,5,25.78,"F","F5",10,"RENT",62500,0.1087488,0,"INDIVIDUAL",0
"355",2015-05-01,4800,3,17.57,"D","D4",2,"RENT",25000,0.0828,0,"INDIVIDUAL",0
"356",2015-05-01,20000,5,13.33,"C","C3",0,"RENT",40000,0.137535,0,"INDIVIDUAL",0
"357",2015-05-01,27000,5,10.99,"B","B4",2,"MORTGAGE",91000,0.077396043956044,0,"INDIVIDUAL",0
"358",2015-05-01,3600,3,12.69,"C","C2",3,"OWN",14000,0.103517142857143,0,"INDIVIDUAL",0
"359",2015-05-01,10800,5,18.55,"E","E2",3,"RENT",37000,0.09,2,"INDIVIDUAL",0
"360",2015-05-01,6000,3,12.29,"C","C1",7,"MORTGAGE",35000,0.0686125714285714,0,"INDIVIDUAL",0
"361",2015-05-01,7000,3,13.33,"C","C3",2,"RENT",60000,0.047396,0,"INDIVIDUAL",0
"362",2015-05-01,4200,3,13.99,"C","C4",0,"MORTGAGE",240000,0.0071765,1,"INDIVIDUAL",0
"363",2015-05-01,18000,5,17.86,"D","D5",6,"RENT",50000,0.1093728,1,"INDIVIDUAL",0
"364",2015-05-01,18000,3,16.55,"D","D2",10,"RENT",45000,0.170061333333333,1,"INDIVIDUAL",0
"365",2015-05-01,20000,3,17.86,"D","D5",3,"RENT",50000,0.173196,1,"INDIVIDUAL",0
"366",2015-05-01,12000,5,18.25,"E","E1",2,"MORTGAGE",28121.6,0.130729403732362,0,"INDIVIDUAL",0
"367",2015-05-01,8000,3,8.18,"B","B1",0,"RENT",82400,0.0366058252427185,0,"INDIVIDUAL",0
"368",2015-05-01,15000,3,12.69,"C","C2",10,"RENT",39000,0.154824615384615,1,"INDIVIDUAL",0
"369",2015-05-01,13075,5,22.99,"F","F2",3,"RENT",60000,0.073704,0,"INDIVIDUAL",0
"370",2015-05-01,3225,3,17.57,"D","D4",10,"RENT",26500,0.0524830188679245,0,"INDIVIDUAL",0
"371",2015-05-01,17500,5,16.99,"D","D3",8,"RENT",35000,0.149084571428571,0,"INDIVIDUAL",0
"372",2015-05-01,20250,5,16.99,"D","D3",5,"MORTGAGE",70000,0.086256,0,"INDIVIDUAL",0
"373",2015-05-01,5600,3,12.69,"C","C2",1,"RENT",35000,0.0644091428571429,0,"INDIVIDUAL",0
"374",2015-05-01,13925,5,23.99,"F","F3",5,"RENT",45000,0.106805333333333,0,"INDIVIDUAL",0
"375",2015-05-01,5000,3,15.61,"D","D1",2,"RENT",43000,0.0487897674418605,0,"INDIVIDUAL",0
"376",2015-05-01,3000,3,12.69,"C","C2",10,"RENT",46000,0.0262539130434783,0,"INDIVIDUAL",0
"377",2015-05-01,13000,5,19.19,"E","E3",5,"RENT",122550,0.0331544675642595,0,"INDIVIDUAL",0
"378",2015-05-01,20000,3,8.18,"B","B1",8,"RENT",135000,0.0558568888888889,0,"INDIVIDUAL",0
"379",2015-05-01,4625,3,9.17,"B","B2",5,"RENT",80000,0.022116,2,"INDIVIDUAL",0
"380",2015-05-01,5000,3,8.18,"B","B1",10,"MORTGAGE",78000,0.0241692307692308,0,"INDIVIDUAL",0
"381",2015-05-01,25000,3,16.55,"D","D2",4,"RENT",135000,0.0787315555555556,1,"INDIVIDUAL",0
"382",2015-05-01,13000,5,18.55,"E","E2",8,"MORTGAGE",41000,0.0977619512195122,1,"INDIVIDUAL",0
"383",2015-05-01,28000,3,14.65,"C","C5",2,"MORTGAGE",140000,0.0827862857142857,0,"INDIVIDUAL",0
"384",2015-05-01,10350,3,18.84,"E","E2",10,"MORTGAGE",34500,0.131673043478261,0,"INDIVIDUAL",0
"385",2015-05-01,6000,3,7.26,"A","A4",4,"MORTGAGE",68000,0.03282,0,"INDIVIDUAL",0
"386",2015-05-01,8550,3,18.55,"E","E2",10,"MORTGAGE",52000,0.0718776923076923,0,"INDIVIDUAL",0
"387",2015-05-01,7325,3,18.84,"E","E2",2,"OWN",34000,0.09456,0,"INDIVIDUAL",0
"388",2015-05-01,35000,3,15.61,"D","D1",10,"MORTGAGE",130000,0.112963384615385,0,"INDIVIDUAL",0
"389",2015-05-01,30000,5,25.89,"G","G3",7,"OWN",94000,0.114417446808511,0,"INDIVIDUAL",0
"390",2015-05-01,8000,3,17.57,"D","D4",1,"RENT",75000,0.046,0,"INDIVIDUAL",0
"391",2015-05-01,8000,3,15.61,"D","D1",10,"RENT",80000,0.041958,0,"INDIVIDUAL",0
"392",2015-05-01,5600,3,10.99,"B","B4",5,"OWN",60000,0.036664,0,"INDIVIDUAL",0
"393",2015-05-01,16000,5,12.29,"C","C1",7,"RENT",72000,0.0597116666666667,0,"INDIVIDUAL",0
"394",2015-05-01,6000,3,6.39,"A","A2",3,"OWN",210000,0.0104914285714286,1,"INDIVIDUAL",0
"395",2015-05-01,26450,5,21.67,"E","E5",10,"RENT",56750,0.15342449339207,0,"INDIVIDUAL",0
"396",2015-05-01,5850,3,18.84,"E","E2",0,"RENT",75000,0.0342352,0,"INDIVIDUAL",0
"397",2015-05-01,35000,3,16.99,"D","D3",9,"MORTGAGE",1e+05,0.1497216,0,"INDIVIDUAL",0
"398",2015-05-01,12000,5,16.99,"D","D3",10,"RENT",31000,0.11542064516129,0,"INDIVIDUAL",0
"399",2015-05-01,21600,3,19.52,"E","E3",10,"RENT",54000,0.177215555555556,1,"INDIVIDUAL",0
"400",2015-05-01,10000,5,18.84,"E","E2",8,"MORTGAGE",40000,0.077559,0,"INDIVIDUAL",0
"401",2015-05-01,25000,5,7.89,"A","A5",10,"MORTGAGE",75000,0.080896,0,"INDIVIDUAL",0
"402",2015-05-01,35000,5,24.5,"F","F3",5,"MORTGAGE",110000,0.110953090909091,0,"INDIVIDUAL",0
"403",2015-05-01,8000,3,16.55,"D","D2",10,"MORTGAGE",50000,0.0680256,8,"INDIVIDUAL",0
"404",2015-05-01,8700,3,13.33,"C","C3",6,"MORTGAGE",55000,0.0642610909090909,0,"INDIVIDUAL",0
"405",2015-05-01,6000,3,12.69,"C","C2",10,"RENT",45000,0.053672,0,"INDIVIDUAL",0
"406",2015-05-01,19000,3,12.29,"C","C1",6,"OWN",60000,0.126742,0,"INDIVIDUAL",0
"407",2015-05-01,9000,3,15.61,"D","D1",10,"RENT",50000,0.0755256,0,"INDIVIDUAL",0
"408",2015-05-01,5000,3,12.29,"C","C1",2,"RENT",95000,0.0210656842105263,0,"INDIVIDUAL",0
"409",2015-05-01,35000,5,22.99,"F","F1",10,"MORTGAGE",125000,0.09470112,0,"INDIVIDUAL",0
"410",2015-05-01,21200,5,20.49,"E","E4",4,"RENT",125000,0.05447712,0,"INDIVIDUAL",0
"411",2015-05-01,10000,3,13.99,"C","C4",0,"RENT",42000,0.0976371428571429,0,"INDIVIDUAL",0
"412",2015-05-01,25975,3,13.99,"C","C4",4,"MORTGAGE",79000,0.134831392405063,0,"INDIVIDUAL",0
"413",2015-05-01,4800,3,13.33,"C","C3",4,"MORTGAGE",68418,0.0285012715951942,2,"INDIVIDUAL",0
"414",2015-05-01,2000,3,7.89,"A","A5",7,"MORTGAGE",52875,0.0142025531914894,0,"INDIVIDUAL",0
"415",2015-05-01,5900,3,15.61,"D","D1",3,"RENT",30000,0.08252,0,"INDIVIDUAL",0
"416",2015-05-01,10000,3,11.53,"B","B5",0,"RENT",30000,0.131964,0,"INDIVIDUAL",0
"417",2015-05-01,5000,3,17.86,"D","D5",5,"MORTGAGE",25000,0.0866016,0,"INDIVIDUAL",0
"418",2015-05-01,14000,3,9.99,"B","B3",8,"MORTGAGE",93800,0.0577842217484009,1,"INDIVIDUAL",0
"419",2015-05-01,1400,3,17.86,"D","D5",4,"RENT",65000,0.00932676923076923,0,"INDIVIDUAL",0
"420",2015-05-01,6000,3,9.99,"B","B3",4,"MORTGAGE",39000,0.0595630769230769,0,"INDIVIDUAL",0
"421",2015-05-01,9100,3,21.67,"E","E5",3,"RENT",31373,0.132339272622956,0,"INDIVIDUAL",0
"422",2015-05-01,24000,3,15.61,"D","D1",2,"MORTGAGE",71000,0.14182985915493,0,"INDIVIDUAL",0
"423",2015-05-01,4800,3,12.29,"C","C1",0,"RENT",34000,0.0565058823529412,0,"INDIVIDUAL",0
"424",2015-05-01,11925,3,14.65,"C","C5",0,"MORTGAGE",47890,0.103073710586761,0,"INDIVIDUAL",0
"425",2015-05-01,21000,3,13.33,"C","C3",0,"MORTGAGE",250000,0.03412416,0,"INDIVIDUAL",0
"426",2015-05-01,7000,3,19.52,"E","E3",2,"RENT",35000,0.088608,0,"INDIVIDUAL",0
"427",2015-05-01,22000,5,22.99,"F","F1",6,"MORTGAGE",82000,0.0907419512195122,0,"INDIVIDUAL",0
"428",2015-05-01,35000,5,17.57,"D","D4",3,"RENT",125000,0.08453856,0,"INDIVIDUAL",0
"429",2015-05-01,3750,3,16.99,"D","D3",5,"RENT",39000,0.0411323076923077,0,"INDIVIDUAL",0
"430",2015-05-01,30000,5,24.99,"F","F4",10,"MORTGAGE",82298.8,0.128366877767355,0,"INDIVIDUAL",0
"431",2015-05-01,12000,3,12.69,"C","C2",2,"MORTGAGE",25000,0.1932192,0,"INDIVIDUAL",0
"432",2015-05-01,10000,3,15.61,"D","D1",10,"OWN",187000,0.0224374331550802,0,"INDIVIDUAL",0
"433",2015-05-01,18000,5,17.86,"D","D5",3,"RENT",48000,0.11393,0,"INDIVIDUAL",0
"434",2015-05-01,25000,3,12.69,"C","C2",7,"MORTGAGE",76400,0.131721989528796,0,"INDIVIDUAL",0
"435",2015-05-01,10000,3,11.53,"B","B5",10,"MORTGAGE",120000,0.032991,0,"INDIVIDUAL",0
"436",2015-05-01,35000,5,12.69,"C","C2",5,"OWN",82000,0.115729756097561,0,"INDIVIDUAL",0
"437",2015-05-01,14400,3,18.84,"E","E2",10,"MORTGAGE",40000,0.158007,1,"INDIVIDUAL",0
"438",2015-05-01,4000,3,12.29,"C","C1",10,"RENT",110000,0.0145549090909091,0,"INDIVIDUAL",0
"439",2015-05-01,6000,3,17.86,"D","D5",8,"MORTGAGE",59998,0.0433014433814461,0,"INDIVIDUAL",0
"440",2015-05-01,10000,5,24.5,"F","F3",10,"MORTGAGE",60000,0.058118,0,"INDIVIDUAL",0
"441",2015-05-01,13200,5,24.5,"F","F3",2,"RENT",30000,0.153432,0,"INDIVIDUAL",0
"442",2015-05-01,16000,3,9.99,"B","B3",3,"RENT",72000,0.0860333333333333,0,"INDIVIDUAL",0
"443",2015-05-01,28800,5,25.57,"F","F5",10,"RENT",90000,0.113996,0,"INDIVIDUAL",0
"444",2015-05-01,20800,5,18.84,"E","E2",3,"MORTGAGE",52000,0.124093846153846,0,"INDIVIDUAL",0
"445",2015-05-01,4000,3,12.69,"C","C2",1,"RENT",30000,0.053672,1,"INDIVIDUAL",0
"446",2015-05-01,22525,3,18.84,"E","E2",7,"RENT",60000,0.164772,0,"INDIVIDUAL",0
"447",2015-05-01,12000,3,12.29,"C","C1",10,"MORTGAGE",96500,0.0497707772020725,0,"INDIVIDUAL",0
"448",2015-05-01,32800,3,16.99,"D","D3",10,"MORTGAGE",92000,0.152510869565217,0,"INDIVIDUAL",0
"449",2015-05-01,30000,3,20.49,"E","E4",3,"MORTGAGE",90000,0.149656,0,"INDIVIDUAL",0
"450",2015-05-01,20000,3,15.61,"D","D1",0,"RENT",60000,0.13986,0,"INDIVIDUAL",0
"451",2015-05-01,35000,3,23.99,"F","F2",0,"RENT",88900,0.185327784026997,1,"INDIVIDUAL",0
"452",2015-05-01,5000,3,14.65,"C","C5",10,"MORTGAGE",36000,0.0574933333333333,0,"INDIVIDUAL",0
"453",2015-05-01,10500,5,17.57,"D","D4",0,"RENT",50000,0.0634056,0,"INDIVIDUAL",0
"454",2015-05-01,5000,3,12.29,"C","C1",1,"MORTGAGE",49746.17,0.0402290266768276,0,"INDIVIDUAL",0
"455",2015-05-01,8500,3,12.29,"C","C1",3,"RENT",40000,0.085053,0,"INDIVIDUAL",0
"456",2015-05-01,21075,5,22.99,"F","F1",10,"MORTGAGE",75550,0.0943481138318994,2,"INDIVIDUAL",0
"457",2015-05-01,9600,3,15.61,"D","D1",4,"RENT",54000,0.0745933333333333,0,"INDIVIDUAL",0
"458",2015-05-01,7200,3,12.69,"C","C2",6,"MORTGAGE",27500,0.105394909090909,0,"INDIVIDUAL",0
"459",2015-05-01,13000,3,11.53,"B","B5",0,"MORTGAGE",65000,0.0791778461538461,0,"INDIVIDUAL",0
"460",2015-05-01,20000,5,21.67,"E","E5",3,"RENT",65000,0.101287384615385,0,"INDIVIDUAL",0
"461",2015-05-01,6400,3,14.65,"C","C5",10,"RENT",66000,0.04014,0,"INDIVIDUAL",0
"462",2015-05-01,15000,5,17.86,"D","D5",8,"RENT",77000,0.0591833766233766,0,"INDIVIDUAL",0
"463",2015-05-01,24000,5,23.99,"F","F2",8,"RENT",75000,0.110448,0,"INDIVIDUAL",0
"464",2015-05-01,6850,3,18.25,"E","E1",6,"MORTGAGE",27500,0.108440727272727,0,"INDIVIDUAL",0
"465",2015-05-01,24600,5,20.49,"E","E4",2,"RENT",67000,0.11793671641791,0,"INDIVIDUAL",0
"466",2015-05-01,20000,5,16.99,"D","D3",6,"RENT",59000,0.101074576271186,0,"INDIVIDUAL",0
"467",2015-05-01,12000,3,9.17,"B","B2",1,"MORTGAGE",90000,0.0510066666666667,0,"INDIVIDUAL",0
"468",2015-05-01,15075,3,25.57,"F","F5",0,"RENT",42000,0.172554285714286,0,"INDIVIDUAL",0
"469",2015-05-01,3600,3,16.55,"D","D2",8,"MORTGAGE",48000,0.0318875,2,"INDIVIDUAL",0
"470",2015-05-01,7700,3,12.29,"C","C1",4,"RENT",93000,0.033138064516129,1,"INDIVIDUAL",0
"471",2015-05-01,21750,5,19.52,"E","E3",1,"RENT",64000,0.106959375,0,"INDIVIDUAL",0
